fpr,tpr
0.0,0.41309981489392
0.0,0.41313778537187335
0.0,0.4132232189472685
0.0,0.41325169680573354
0.0,0.41601404907684275
0.0,0.4160994826522379
0.0,0.41620390146660974
0.0,0.41627034980302813
0.0,0.4163083202809815
0.0,0.4163462907589349
0.0,0.4163842612368883
0.0,0.41645070957330677
0.0,0.41650766529023686
0.0,0.4165646210071669
0.0,0.4167165029189805
0.0,0.4167544733969339
0.0,0.4168304143528407
0.0,0.41685889221130573
0.0,0.4168968626892591
0.0,0.41701077412311927
0.0,0.41706772984004936
0.0,0.41712468555697946
0.0,0.41716265603493285
0.0,0.4172291043713513
0.0,0.417276567468793
0.0,0.41730504532725804
0.0,0.41736200104418814
0.0,0.4173904789026532
0.0,0.4174474346195833
0.0,0.4175233755754901
0.0,0.4176562722483269
0.0,0.417713227965257
0.0,0.4177891689211638
0.0,0.4178271393991172
0.0,0.41787460249655894
0.0,0.41794105083297733
0.0,0.4179695286914424
0.0,0.4180929327447909
0.0,0.418149888461721
0.0,0.41819735155916277
0.0,0.41825430727609286
0.0,0.41832075561251125
0.0,0.4202477573686459
0.0,0.4203521761830177
0.0,0.4204376097584128
0.0,0.42057999905073806
0.0,0.4206084769092031
0.0,0.42065594000664486
0.0,0.4206939104845982
0.0,0.42072238834306325
0.0,0.42077934405999334
0.0,0.42085528501590014
0.0,0.42095021121078363
0.0,0.42098818168873703
0.0,0.42123498979543406
0.0,0.42127296027338745
0.0,0.4213204233708292
0.0,0.42139636432673594
0.0,0.4215007831411078
0.0,0.42185201006217665
0.0,0.42188998054013005
0.0,0.4219374436375718
0.0,0.4221557738858038
0.0,0.4221842517442688
0.0,0.4222222222222222
0.0,0.4223930893730125
0.0,0.4224215672314775
0.0,0.4224785229484076
0.0,0.4225354786653377
0.0,0.42262091224073284
0.0,0.4226873605771513
0.0,0.4227253310551047
0.0,0.42277279415254637
0.0,0.42281076463049977
0.0,0.42329488822440553
0.0,0.4233708291803123
0.0,0.4234562627557074
0.0,0.42359865204803265
0.0,0.4236271299064977
0.0,0.42371256348189285
0.0,0.4238644453937064
0.0,0.4239119084911481
0.0,0.4239878494470549
0.0,0.42403531254449667
0.0,0.4242251649342636
0.0,0.42427262803170535
0.0,0.42440552470454224
0.0,0.4244340025630073
0.0,0.424481465660449
0.0,0.4245668992358441
0.0,0.42461436233328587
0.0,0.4246618254307276
0.0,0.424699795908681
0.0,0.42480421472305285
0.0,0.42494660401537804
0.0,0.4250320375907732
0.0,0.42507950068821493
0.0,0.42510797854668
0.0,0.42516493426361
0.0,0.4252029047415634
0.0,0.42530732355593526
0.0,0.425354786653377
0.0,0.4254497128482605
0.0,0.4255161611846789
0.0,0.42558260952109733
0.0,0.42562057999905073
0.0,0.4256965209549575
0.0,0.42583891024728276
0.0,0.42592434382267785
0.0,0.42600028477858465
0.0,0.42605724049551474
0.0,0.4261047035929565
0.0,0.4261806445488633
0.0,0.4262945559827234
0.0,0.4263515116996535
0.0,0.426446437894537
0.0,0.4264844083724904
0.0,0.4266267976648156
0.0,0.42665527552328064
0.0,0.42669324600123404
0.0,0.4267596943376525
0.0,0.42688309839100097
